Step,Loss
142,0.1722532957792282
143,0.08648287504911423
144,0.09394746273756027
145,0.26930561661720276
146,0.12513625621795654
147,0.09677183628082275
148,0.10901208221912384
149,0.08548248559236526
150,0.10086847841739655
151,0.07606758177280426
152,0.09293345361948013
153,0.1296721249818802
154,0.07223448902368546
155,0.12644244730472565
156,0.2393299788236618
157,0.16312192380428314
158,0.10081686824560165
159,0.1122436672449112
160,0.06366705894470215
161,0.05134827643632889
162,0.11868438869714737
163,0.09857442229986191
164,0.10296020656824112
165,0.25352776050567627
166,0.05044098570942879
167,0.06042599305510521
168,0.23997440934181213
169,0.2923140227794647
170,0.13794651627540588
171,0.06809978932142258
172,0.1249358057975769
173,0.0651610866189003
174,0.17524674534797668
175,0.2618039846420288
176,0.12645433843135834
177,0.17230167984962463
178,0.14542055130004883
179,0.15303510427474976
180,0.18412086367607117
181,0.13152435421943665
182,0.116587795317173
183,0.15369105339050293
184,0.08916506916284561
185,0.18081165850162506
186,0.10656193643808365
187,0.16846972703933716
188,0.12095271795988083
189,0.12092409282922745
190,0.1689918041229248
191,0.15847046673297882
192,0.12740851938724518
193,0.27640610933303833
194,0.05071360990405083
195,0.36037302017211914
196,0.08497592806816101
197,0.12708325684070587
198,0.09373712539672852
199,0.0703406035900116
200,0.0757995992898941
201,0.10419382154941559
202,0.08933284878730774
203,0.05380977317690849
204,0.11600010842084885
205,0.03811424598097801
206,0.06578463315963745
207,0.10827486962080002
208,0.11522676795721054
209,0.20071792602539062
210,0.27027440071105957
211,0.06746598333120346
212,0.15397095680236816
213,0.14005087316036224
214,0.2548392713069916
215,0.141703799366951
216,0.0784449353814125
217,0.0998963788151741
218,0.2020590603351593
219,0.22563283145427704
220,0.3084667921066284
221,0.1826065480709076
222,0.09072095155715942
223,0.15802781283855438
224,0.10699250549077988
225,0.24148765206336975
226,0.0876186266541481
227,0.16971276700496674
228,0.1896618753671646
229,0.11417791992425919
230,0.08238634467124939
231,0.09461398422718048
232,0.09796546399593353
233,0.09088250994682312
234,0.263408362865448
235,0.24905729293823242
236,0.13565213978290558
237,0.15940354764461517
238,0.10930363088846207
239,0.0651635155081749
240,0.052561260759830475
241,0.07176822423934937
242,0.14904934167861938
243,0.12456490099430084
244,0.0827927216887474
245,0.11094031482934952
246,0.20857791602611542
247,0.07615839689970016
248,0.1522350162267685
249,0.09351895749568939
250,0.07014273852109909
251,0.22103703022003174
252,0.04735126718878746
253,0.1029389426112175
254,0.043368350714445114
255,0.10291310399770737
256,0.06791698932647705
257,0.14436030387878418
258,0.18723255395889282
259,0.07180440425872803
260,0.1598372757434845
261,0.10336264222860336
262,0.06046345829963684
263,0.0906631276011467
264,0.08089059591293335
265,0.12619002163410187
266,0.11267931759357452
267,0.09634888172149658
268,0.11335980892181396
269,0.22044777870178223
270,0.10645147413015366
271,0.08550667762756348
272,0.1716924011707306
273,0.06411920487880707
274,0.11775010079145432
275,0.1089697852730751
276,0.0972430631518364
277,0.14759860932826996
278,0.05706549808382988
279,0.08940736204385757
280,0.07537098973989487
281,0.054985225200653076
282,0.02089558355510235
283,0.09256680309772491
284,0.2678698003292084
285,0.05031873658299446
286,0.07385130226612091
287,0.056803930550813675
288,0.08326048403978348
289,0.21923814713954926
290,0.057042550295591354
291,0.19629879295825958
292,0.06172065809369087
293,0.21799401938915253
294,0.14254997670650482
295,0.06819739192724228
296,0.1366264969110489
297,0.13108877837657928
298,0.07836112380027771
299,0.13121318817138672
300,0.16591230034828186
301,0.09399034082889557
302,0.12147853523492813
303,0.2406420260667801
304,0.10743701457977295
305,0.07793445885181427
306,0.10021509975194931
307,0.11102719604969025
308,0.12750928103923798
309,0.10452505201101303
310,0.25218987464904785
311,0.2056725025177002
312,0.13385707139968872
313,0.07776524871587753
314,0.12766033411026
315,0.09581595659255981
316,0.24665911495685577
317,0.09424197673797607
318,0.14179611206054688
319,0.09144124388694763
320,0.10523048788309097
321,0.058437325060367584
322,0.3122912049293518
323,0.11072242259979248
324,0.09843740612268448
325,0.21224312484264374
326,0.14540526270866394
327,0.36336836218833923
328,0.19780735671520233
329,0.21167941391468048
330,0.07712393999099731
331,0.12637971341609955
332,0.11479251831769943
333,0.033207155764102936
334,0.13675130903720856
335,0.07432269304990768
336,0.17290692031383514
337,0.2675844132900238
338,0.22276440262794495
339,0.13769446313381195
340,0.0737064853310585
341,0.11585783958435059
342,0.12134500592947006
343,0.11800383776426315
344,0.11215811222791672
345,0.12037350237369537
346,0.10901359468698502
347,0.11756264418363571
348,0.30721041560173035
349,0.25222745537757874
350,0.057747092097997665
351,0.14963014423847198
352,0.023537037894129753
353,0.14203812181949615
354,0.14207272231578827
355,0.13269764184951782
356,0.19788305461406708
357,0.04959496483206749
358,0.1670505255460739
359,0.26054269075393677
360,0.126180961728096
361,0.06162533909082413
362,0.09178682416677475
363,0.17041264474391937
364,0.04696381837129593
365,0.171640083193779
366,0.2868131101131439
367,0.3010469973087311
368,0.0652773305773735
369,0.15236897766590118
370,0.060757286846637726
371,0.12220346927642822
372,0.060429882258176804
373,0.20307894051074982
374,0.13770627975463867
375,0.1125907301902771
376,0.16239428520202637
377,0.06733397394418716
378,0.08373779058456421
379,0.09682178497314453
380,0.07713180035352707
381,0.07141759246587753
382,0.10622520744800568
383,0.17095312476158142
384,0.06373907625675201
385,0.13420604169368744
386,0.08382134884595871
387,0.08075019717216492
388,0.12557554244995117
389,0.13101743161678314
390,0.08719366788864136
391,0.07624635845422745
392,0.16258712112903595
393,0.07286306470632553
394,0.06648152321577072
395,0.05961177498102188
396,0.09892099350690842
397,0.1301981508731842
398,0.19774749875068665
399,0.050276320427656174
400,0.2029370814561844
401,0.08981354534626007
402,0.06995701044797897
403,0.12272738665342331
404,0.12660609185695648
405,0.05144088342785835
406,0.12896519899368286
407,0.13527080416679382
408,0.07653813064098358
409,0.12501160800457
410,0.08374413102865219
411,0.14162619411945343
412,0.22923241555690765
413,0.043904002755880356
414,0.14435508847236633
415,0.13871470093727112
416,0.07835164666175842
417,0.1415266990661621
418,0.08645743131637573
419,0.1607624739408493
420,0.26938849687576294
421,0.1739342361688614
422,0.10966133326292038
423,0.07546278089284897
424,0.18211810290813446
425,0.10220500081777573
426,0.1664261668920517
427,0.2125781625509262
428,0.17355011403560638
429,0.13760708272457123
430,0.10089116543531418
431,0.1758057177066803
432,0.1674695760011673
433,0.22395287454128265
434,0.09113295376300812
435,0.09693451970815659
436,0.07903052866458893
437,0.13671353459358215
438,0.12334080040454865
439,0.08088155835866928
440,0.12072517722845078
441,0.02938569150865078
442,0.1531977355480194
443,0.051339853554964066
444,0.21265864372253418
445,0.11990030109882355
446,0.08968707174062729
447,0.10812967270612717
448,0.17301978170871735
449,0.1013353019952774
450,0.03391086682677269
451,0.12291528284549713
452,0.0779879093170166
453,0.17935717105865479
454,0.1084316298365593
455,0.09931038320064545
456,0.11342566460371017
457,0.13858835399150848
458,0.10156191885471344
459,0.1424451768398285
460,0.12526583671569824
461,0.12526339292526245
462,0.1274081915616989
463,0.14998877048492432
464,0.08179765939712524
465,0.1468387097120285
466,0.04383930563926697
467,0.17813730239868164
468,0.13504312932491302
469,0.07192062586545944
470,0.09963314980268478
471,0.06939949095249176
472,0.1314694583415985
473,0.11912119388580322
474,0.1977049708366394
475,0.12766602635383606
476,0.04915283992886543
477,0.2947338819503784
478,0.07900475710630417
479,0.0379226990044117
480,0.13334207236766815
481,0.03654331713914871
482,0.08183195441961288
483,0.2175786942243576
484,0.05866342410445213
485,0.12446778267621994
486,0.1145751029253006
487,0.11632955074310303
488,0.16972701251506805
489,0.03379272669553757
490,0.1030065044760704
491,0.26084962487220764
492,0.1339511126279831
493,0.12324940413236618
494,0.09491875022649765
495,0.09293332695960999
496,0.1411457508802414
497,0.0921255499124527
498,0.08906631916761398
499,0.14166735112667084
500,0.16119569540023804
501,0.10981585085391998
502,0.042408186942338943
503,0.10033738613128662
504,0.07766180485486984
505,0.16091176867485046
506,0.23788249492645264
507,0.09982118755578995
508,0.15394745767116547
509,0.21155814826488495
510,0.11778926104307175
511,0.1957419365644455
512,0.12230207026004791
513,0.0593513548374176
514,0.11149498075246811
515,0.10181482136249542
516,0.14747515320777893
517,0.09729234129190445
518,0.05176661163568497
519,0.15848949551582336
520,0.13308650255203247
521,0.1342780739068985
522,0.13626515865325928
523,0.01897708885371685
524,0.23017552495002747
525,0.11065802723169327
526,0.0846482440829277
527,0.0908554419875145
528,0.0701800212264061
529,0.07767428457736969
530,0.14242224395275116
531,0.1000785380601883
532,0.08359134197235107
533,0.07061436027288437
534,0.11619608849287033
535,0.057332802563905716
536,0.11059428751468658
537,0.06163696199655533
538,0.11986064910888672
539,0.15271730720996857
540,0.14454498887062073
541,0.14342856407165527
542,0.13445459306240082
543,0.07468398660421371
544,0.11564753204584122
545,0.0971560850739479
546,0.09335578233003616
547,0.12941668927669525
548,0.1163293719291687
549,0.13731291890144348
550,0.14440025389194489
551,0.1379614919424057
552,0.10743577778339386
553,0.06086893007159233
554,0.0926561951637268
555,0.1070629358291626
556,0.17027325928211212
557,0.15220317244529724
558,0.09758604317903519
559,0.15474870800971985
560,0.12163095921278
561,0.05310136824846268
562,0.13446910679340363
563,0.12772870063781738
564,0.10775595158338547
565,0.09322067350149155
566,0.22350060939788818
567,0.08346381783485413
568,0.13810746371746063
569,0.06185396388173103
570,0.10084565728902817
571,0.11992037296295166
572,0.11814122647047043
573,0.16232231259346008
574,0.15372242033481598
575,0.09867747873067856
576,0.1729183942079544
577,0.1582503765821457
578,0.06704262644052505
579,0.08009792864322662
580,0.09362081438302994
581,0.04901444911956787
582,0.13245101273059845
583,0.08330924808979034
584,0.2157132476568222
585,0.11067308485507965
586,0.08487614244222641
587,0.10467105358839035
588,0.06274712830781937
589,0.04981201887130737
590,0.12429682165384293
591,0.05109339579939842
592,0.12605762481689453
593,0.08562283962965012
594,0.12344752997159958
595,0.1108124852180481
596,0.19422058761119843
597,0.32007357478141785
598,0.1451004594564438
599,0.13112887740135193
600,0.09418651461601257
601,0.054424989968538284
602,0.08598970621824265
603,0.28129902482032776
604,0.2514607608318329
605,0.10905803740024567
606,0.09207040816545486
607,0.1221446543931961
608,0.1308164894580841
609,0.13831070065498352
610,0.12414956092834473
611,0.1451069563627243
612,0.14234893023967743
613,0.09930004179477692
614,0.10064778476953506
615,0.14403919875621796
616,0.08676666766405106
617,0.09388237446546555
618,0.05330924317240715
619,0.11660947650671005
620,0.10053607076406479
621,0.11142247170209885
622,0.056014854460954666
623,0.19190381467342377
624,0.10580497980117798
625,0.0764559879899025
626,0.16054783761501312
627,0.15708023309707642
628,0.08687767386436462
629,0.1437922865152359
630,0.08658154308795929
631,0.08096173405647278
632,0.11356581747531891
633,0.07836631685495377
634,0.18396513164043427
635,0.044872622936964035
636,0.11436488479375839
637,0.06969361752271652
638,0.06679220497608185
639,0.26067763566970825
640,0.07734188437461853
641,0.17907574772834778
642,0.0743262842297554
643,0.2098250389099121
644,0.21665321290493011
645,0.08333765715360641
646,0.1267118602991104
647,0.16294828057289124
648,0.19460801780223846
649,0.06843536347150803
650,0.14837363362312317
651,0.11780767887830734
652,0.06047297641634941
653,0.11198344081640244
654,0.2309323400259018
655,0.1881866306066513
656,0.14754340052604675
657,0.19481146335601807
658,0.1493341475725174
659,0.11103682965040207
660,0.19338999688625336
661,0.03256161883473396
662,0.0946575328707695
663,0.0893193706870079
664,0.26484939455986023
665,0.05882629379630089
666,0.14297519624233246
667,0.08518677949905396
668,0.169813871383667
669,0.12638548016548157
670,0.1019432321190834
671,0.15837429463863373
672,0.11233623325824738
673,0.11885946989059448
674,0.08665406703948975
675,0.06798538565635681
676,0.09147579967975616
677,0.15353667736053467
678,0.07037798315286636
679,0.23575778305530548
680,0.05814468488097191
681,0.2523125112056732
682,0.08851971477270126
683,0.06854522228240967
684,0.15773892402648926
685,0.14727267622947693
686,0.13415241241455078
687,0.21865716576576233
688,0.09322310984134674
689,0.13050423562526703
690,0.12121301144361496
691,0.12049742043018341
692,0.13806332647800446
693,0.16563041508197784
694,0.0545286200940609
695,0.08492760360240936
696,0.11149808019399643
697,0.14322689175605774
698,0.1162598729133606
699,0.06198990345001221
700,0.07960724085569382
701,0.1006149873137474
702,0.06273116171360016
703,0.1514746993780136
704,0.05346924066543579
705,0.1124701276421547
706,0.1586979627609253
707,0.04892855882644653
708,0.09712399542331696
709,0.09250219911336899
710,0.12813566625118256
711,0.18308734893798828
712,0.10862400382757187
713,0.2274182289838791
714,0.05861512944102287
715,0.0655558630824089
716,0.12306103855371475
717,0.13836351037025452
718,0.1555759161710739
719,0.10557202249765396
720,0.12702028453350067
721,0.14437536895275116
722,0.09410414844751358
723,0.05804542452096939
724,0.06464219093322754
725,0.08732347190380096
726,0.15101385116577148
727,0.10337143391370773
728,0.11793841421604156
729,0.11616498231887817
730,0.1394713670015335
731,0.12276353687047958
732,0.1558939516544342
733,0.10941682010889053
734,0.11644821614027023
735,0.19556720554828644
736,0.1328897327184677
737,0.10979636013507843
738,0.0719980001449585
739,0.02564469911158085
740,0.05440941080451012
741,0.06744510680437088
742,0.08064528554677963
743,0.11264421790838242
744,0.04943890497088432
745,0.2167983502149582
746,0.21635471284389496
747,0.06540661305189133
748,0.06469263136386871
749,0.12904728949069977
750,0.12060651928186417
751,0.03173735737800598
752,0.1941300481557846
753,0.18211977183818817
754,0.10629632323980331
755,0.14141148328781128
756,0.13867691159248352
757,0.07477901130914688
758,0.09096793085336685
759,0.07380246371030807
760,0.1152205839753151
761,0.10902180522680283
762,0.19470767676830292
763,0.029000693932175636
764,0.212382510304451
765,0.11651754379272461
766,0.10798793286085129
767,0.19109927117824554
768,0.060462892055511475
769,0.10959704965353012
770,0.0732332095503807
771,0.14561741054058075
772,0.1018097922205925
773,0.2139396220445633
774,0.0791916772723198
775,0.07313038408756256
776,0.13434036076068878
777,0.13779598474502563
778,0.11452493816614151
779,0.10725357383489609
780,0.21219754219055176
781,0.20396184921264648
782,0.1319420486688614
783,0.13210347294807434
784,0.16490991413593292
785,0.13772210478782654
786,0.1161423921585083
787,0.2084355354309082
788,0.0668841302394867
789,0.0656907930970192
790,0.1489705592393875
791,0.11387520283460617
792,0.06660440564155579
793,0.12227660417556763
794,0.10851931571960449
795,0.10961876064538956
796,0.22903327643871307
797,0.17897549271583557
798,0.14727549254894257
799,0.3263152539730072
800,0.06061200052499771
801,0.2920210063457489
802,0.14400041103363037
803,0.03559309244155884
804,0.054951854050159454
805,0.16409194469451904
806,0.08127035200595856
807,0.09936939179897308
808,0.05791093036532402
809,0.13366389274597168
810,0.13136763870716095
811,0.17009428143501282
812,0.0697687566280365
813,0.06719118356704712
814,0.10136045515537262
815,0.22339487075805664
816,0.12389800697565079
817,0.0805426761507988
818,0.04847712442278862
819,0.13573436439037323
820,0.14522723853588104
821,0.1613907814025879
822,0.0581497959792614
823,0.09041819721460342
824,0.1447679102420807
825,0.035615041851997375
826,0.16971822082996368
827,0.10069111734628677
828,0.048318050801754
829,0.09657073020935059
830,0.06982354074716568
831,0.2406613826751709
832,0.18121406435966492
833,0.08776658028364182
834,0.1855398267507553
835,0.14513491094112396
836,0.07954012602567673
837,0.12642933428287506
838,0.14011864364147186
839,0.19005466997623444
840,0.06268544495105743
841,0.09499897807836533
842,0.11846835911273956
843,0.1793406903743744
844,0.1599738448858261
845,0.04335197061300278
846,0.1915849894285202
847,0.22219347953796387
848,0.10942155122756958
849,0.11201804131269455
850,0.19324305653572083
851,0.11490797996520996
852,0.09908986836671829
853,0.13195472955703735
854,0.10131008923053741
855,0.12329476326704025
856,0.16150520741939545
857,0.07763530313968658
858,0.083292655646801
859,0.07837553322315216
860,0.07215858995914459
861,0.11622774600982666
862,0.09122925251722336
863,0.07215582579374313
864,0.08661741018295288
865,0.13971133530139923
866,0.05343414470553398
867,0.09089826792478561
868,0.09478284418582916
869,0.12211499363183975
870,0.0889495462179184
871,0.13482657074928284
872,0.34074530005455017
873,0.09858661144971848
874,0.11823506653308868
875,0.05792689323425293
876,0.042887862771749496
877,0.06619836390018463
878,0.047075022011995316
879,0.08627301454544067
880,0.0632847473025322
881,0.13779118657112122
882,0.08943493664264679
883,0.08078223466873169
884,0.02850627340376377
885,0.20803962647914886
886,0.09080405533313751
887,0.16920974850654602
888,0.11110251396894455
889,0.1030975803732872
890,0.08503123372793198
891,0.08208584040403366
892,0.13429948687553406
893,0.07616521418094635
894,0.11854930222034454
895,0.09273023903369904
896,0.1390007734298706
897,0.056112613528966904
898,0.07064879685640335
899,0.10011404007673264
900,0.1574232429265976
901,0.16000986099243164
902,0.13384152948856354
903,0.1788347065448761
904,0.0514909029006958
905,0.10100189596414566
906,0.24990692734718323
907,0.13691972196102142
908,0.1106133982539177
909,0.24698291718959808
910,0.046862389892339706
911,0.15156331658363342
912,0.1286897510290146
913,0.14380419254302979
914,0.12670530378818512
915,0.07780661433935165
916,0.13002336025238037
917,0.0755111500620842
918,0.1622687578201294
919,0.06060999631881714
920,0.03668292984366417
921,0.06592320650815964
922,0.04770677909255028
923,0.14799754321575165
924,0.07958852499723434
925,0.10791464895009995
926,0.11317872256040573
927,0.10672914981842041
928,0.09646544605493546
929,0.09739987552165985
930,0.14560869336128235
931,0.12619049847126007
932,0.08399408310651779
933,0.06380398571491241
934,0.1037156730890274
935,0.1153932586312294
936,0.15302927792072296
937,0.09797035157680511
938,0.11897838115692139
939,0.08908151835203171
940,0.11313845217227936
941,0.07893402129411697
942,0.06759660691022873
943,0.14164188504219055
944,0.10937622934579849
945,0.10768993943929672
946,0.07925032079219818
947,0.21327419579029083
948,0.06131356954574585
949,0.10728094726800919
950,0.1190936341881752
951,0.10338413715362549
952,0.12022612243890762
953,0.12360816448926926
954,0.14900758862495422
955,0.08929198980331421
956,0.08556842058897018
957,0.08166459947824478
958,0.06879216432571411
959,0.08480490744113922
960,0.05081896111369133
961,0.15348784625530243
962,0.1021837592124939
963,0.09833746403455734
964,0.11272446066141129
965,0.10540095716714859
966,0.06520120799541473
967,0.056514181196689606
968,0.13153253495693207
969,0.024800268933176994
970,0.07145198434591293
971,0.12290527671575546
972,0.06658192723989487
973,0.07235683500766754
974,0.11165239661931992
975,0.10608559846878052
976,0.14913895726203918
977,0.18988774716854095
978,0.13110116124153137
979,0.12990209460258484
980,0.3478711247444153
981,0.2528468072414398
982,0.08376380056142807
983,0.06700906902551651
984,0.04201314598321915
985,0.11185573786497116
986,0.10550668090581894
987,0.08807576447725296
988,0.06829266995191574
989,0.20088699460029602
990,0.13738252222537994
991,0.12851260602474213
992,0.08744806796312332
993,0.16631565988063812
994,0.06676032394170761
995,0.09465431421995163
996,0.08472268283367157
997,0.1103302463889122
998,0.16526274383068085
999,0.09725812077522278
1000,0.119454525411129
1001,0.06871481239795685
1002,0.15309135615825653
1003,0.08186668902635574
1004,0.1388971358537674
1005,0.16636289656162262
1006,0.08474929630756378
1007,0.1439853012561798
1008,0.197601318359375
1009,0.07681110501289368
1010,0.1557917445898056
1011,0.06300590932369232
1012,0.1876966804265976
1013,0.05537453293800354
1014,0.09678367525339127
1015,0.07060253620147705
1016,0.09313227981328964
1017,0.07668418437242508
1018,0.1490131914615631
1019,0.08195431530475616
1020,0.07872729748487473
1021,0.14198601245880127
1022,0.13376052677631378
1023,0.0737486407160759
1024,0.10246789455413818
1025,0.09291743487119675
1026,0.08341876417398453
1027,0.12231140583753586
1028,0.057480838149785995
1029,0.06208611652255058
1030,0.15108118951320648
1031,0.045055147260427475
1032,0.09148842096328735
1033,0.08978579193353653
1034,0.11617229133844376
1035,0.15034978091716766
1036,0.056277502328157425
1037,0.11998452991247177
1038,0.15799053013324738
1039,0.19655920565128326
1040,0.11366945505142212
1041,0.09170645475387573
1042,0.07139720767736435
1043,0.046951621770858765
1044,0.07424207031726837
1045,0.2006685584783554
1046,0.09546953439712524
1047,0.07861683517694473
1048,0.13173115253448486
1049,0.09633108228445053
1050,0.0957052931189537
1051,0.1070798859000206
1052,0.05180463194847107
1053,0.1403794288635254
1054,0.10122900456190109
1055,0.13426761329174042
1056,0.1033504381775856
1057,0.06962648034095764
1058,0.12020321935415268
1059,0.1371331512928009
1060,0.12188644707202911
1061,0.09069453179836273
1062,0.11743836849927902
1063,0.08341071009635925
1064,0.19896939396858215
1065,0.26284438371658325
1066,0.09730096906423569
1067,0.04859297350049019
1068,0.17648553848266602
1069,0.18368779122829437
1070,0.16969847679138184
1071,0.06998810172080994
1072,0.21287202835083008
1073,0.03898622468113899
1074,0.09235041588544846
1075,0.09726104885339737
1076,0.03892817720770836
1077,0.07705392688512802
1078,0.05700245127081871
1079,0.09837114810943604
1080,0.10771787166595459
1081,0.14036692678928375
1082,0.15827423334121704
1083,0.18630902469158173
1084,0.07471814006567001
1085,0.0743260309100151
1086,0.12762968242168427
1087,0.12179096043109894
1088,0.10864384472370148
1089,0.09234446287155151
1090,0.1660488396883011
1091,0.03562913462519646
1092,0.12688873708248138
1093,0.13533399999141693
1094,0.07969195395708084
1095,0.1348472386598587
1096,0.11774053424596786
1097,0.10869017988443375
1098,0.10920736938714981
1099,0.050858642905950546
1100,0.14738158881664276
1101,0.0758679211139679
1102,0.03397762402892113
1103,0.09640002250671387
1104,0.11672492325305939
1105,0.11653534322977066
1106,0.12225829809904099
1107,0.1535889357328415
1108,0.13132457435131073
1109,0.15628956258296967
1110,0.04703358933329582
1111,0.13658790290355682
1112,0.1985549032688141
1113,0.09051895141601562
1114,0.09938505291938782
1115,0.16346625983715057
1116,0.10452383756637573
1117,0.0846104770898819
1118,0.1017427071928978
1119,0.06859681755304337
1120,0.16614413261413574
1121,0.060451801866292953
1122,0.16688941419124603
1123,0.11750288307666779
1124,0.1804346889257431
1125,0.08092325180768967
1126,0.06636971235275269
1127,0.26157286763191223
1128,0.09655457735061646
1129,0.07648193091154099
1130,0.1903776079416275
1131,0.1294243186712265
1132,0.0784902349114418
1133,0.06374379247426987
1134,0.13074369728565216
1135,0.14680717885494232
1136,0.06208459660410881
1137,0.04599350690841675
1138,0.0793653130531311
1139,0.11226393282413483
1140,0.1252700239419937
1141,0.15546193718910217
1142,0.08067269623279572
1143,0.15663395822048187
1144,0.05346299335360527
1145,0.101933054625988
1146,0.028063585981726646
1147,0.07679630070924759
1148,0.17184780538082123
1149,0.08795905113220215
1150,0.1685463935136795
1151,0.12407336384057999
1152,0.12212269753217697
1153,0.10908132791519165
1154,0.09741770476102829
1155,0.07659965008497238
1156,0.08649476617574692
1157,0.24356205761432648
1158,0.08045034110546112
1159,0.18302693963050842
1160,0.09657567739486694
1161,0.10439115017652512
1162,0.09733545035123825
1163,0.1380617469549179
1164,0.10493846237659454
1165,0.07498610019683838
1166,0.08036378771066666
1167,0.08649501949548721
1168,0.045976705849170685
1169,0.13347205519676208
1170,0.14645785093307495
1171,0.0995541587471962
1172,0.19458074867725372
1173,0.13407771289348602
1174,0.1406743973493576
1175,0.051300834864377975
1176,0.09833573549985886
1177,0.15275731682777405
1178,0.11471690982580185
1179,0.1718694269657135
1180,0.1273408830165863
1181,0.03785746544599533
1182,0.1486380249261856
1183,0.09006432443857193
1184,0.07788670063018799
1185,0.2452702522277832
1186,0.10016763210296631
1187,0.1029098629951477
1188,0.15658672153949738
1189,0.06656159460544586
1190,0.08809780329465866
1191,0.16540122032165527
1192,0.051814306527376175
1193,0.09244498610496521
1194,0.2738879919052124
1195,0.12597079575061798
1196,0.12992382049560547
1197,0.10662958770990372
1198,0.07735240459442139
1199,0.09143734723329544
1200,0.1016688123345375
1201,0.07737552374601364
1202,0.10216820240020752
1203,0.06023367866873741
1204,0.2098337709903717
1205,0.08413081616163254
1206,0.10024215281009674
1207,0.04976026341319084
1208,0.09119090437889099
1209,0.10361907631158829
1210,0.07073182612657547
1211,0.15118364989757538
1212,0.07853696495294571
1213,0.24315424263477325
1214,0.07731392979621887
1215,0.17271116375923157
1216,0.08817996084690094
1217,0.08839116245508194
1218,0.16257333755493164
1219,0.11051930487155914
1220,0.06228530406951904
1221,0.11315090954303741
1222,0.10830219089984894
1223,0.08846276253461838
1224,0.08683983236551285
1225,0.12648986279964447
1226,0.10656764358282089
1227,0.06777939945459366
1228,0.17891862988471985
1229,0.045501869171857834
1230,0.10844709724187851
1231,0.10723195225000381
1232,0.08962096273899078
1233,0.1475428342819214
1234,0.07940629869699478
1235,0.10489176958799362
1236,0.13922058045864105
1237,0.07641072571277618
1238,0.2148132622241974
1239,0.08865382522344589
1240,0.0859031081199646
1241,0.05183872580528259
1242,0.08902610093355179
1243,0.1163284108042717
1244,0.11261216551065445
1245,0.07062689960002899
1246,0.11556055396795273
1247,0.17572879791259766
1248,0.08036128431558609
1249,0.1796644628047943
